,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
94,stocktwits,SSTK,0,0,0,0,0,0,1,43494,7/29/16,01:22.4
95,stocktwits,SSTK,2.11,0,2.11,1,0,0,1,43494,7/28/16,01:22.2
96,stocktwits,SSTK,0,0,0,0,0,0,2,43494,7/27/16,01:24.1
97,stocktwits,SSTK,0,0,0,0,0,0,2,43494,7/26/16,01:24.3
98,stocktwits,SSTK,0,1.67,-1.67,0,1,0,1,43494,7/25/16,01:22.6
99,stocktwits,SSTK,0,0,0,0,0,0,2,43494,7/23/16,01:17.8
100,stocktwits,SSTK,1.06,1.67,-0.61,1,1,1,4,43494,7/18/16,01:27.2
101,stocktwits,SSTK,0,0,0,0,0,0,1,43494,7/17/16,01:03.9
102,stocktwits,SSTK,0,1.9,-1.9,0,2,0,5,43494,7/15/16,01:29.5
103,stocktwits,SSTK,0,2.89,-2.89,0,1,0,6,43494,7/14/16,01:28.1
104,stocktwits,SSTK,2.393333,0,2.393333,3,0,0,5,43494,7/13/16,01:25.8
105,stocktwits,SSTK,2.62,0,2.62,9,0,0,27,43494,7/12/16,01:30.0
106,stocktwits,SSTK,0,0,0,0,0,0,2,43494,7/11/16,01:27.3
107,stocktwits,SSTK,0,0.88,-0.88,0,1,0,2,43494,7/9/16,01:27.5
108,stocktwits,SSTK,2.47,0,2.47,1,0,0,4,43494,7/8/16,01:28.8
109,stocktwits,SSTK,0,0,0,0,0,0,2,43494,7/6/16,01:26.5
110,stocktwits,SSTK,2.03,1.67,0.36,2,1,2,4,43494,7/5/16,01:29.5
111,stocktwits,SSTK,0,0,0,0,0,0,1,43494,7/4/16,01:28.4
112,stocktwits,SSTK,1.65,0,1.65,1,0,0,1,43494,7/2/16,01:30.1
113,stocktwits,SSTK,1.9,0,1.9,3,0,0,7,43494,7/1/16,01:29.6
114,stocktwits,SSTK,1.934,0.83,1.104,5,2,2.5,13,43494,6/30/16,01:29.3
115,stocktwits,SSTK,2.14,0,2.14,1,0,0,3,43494,6/29/16,01:29.7
116,stocktwits,SSTK,2.25,0,2.25,1,0,0,1,43494,6/22/16,01:10.2
117,stocktwits,SSTK,2.38,2.89,-0.51,1,1,1,4,43494,6/21/16,01:08.7
118,stocktwits,SSTK,0,0,0,0,0,0,1,43494,6/20/16,01:10.0
119,stocktwits,SSTK,0,0,0,0,0,0,1,43494,6/18/16,01:09.2
120,stocktwits,SSTK,0,0,0,0,0,0,2,43494,6/17/16,01:10.5
121,stocktwits,SSTK,0,2.15,-2.15,0,1,0,4,43494,6/16/16,01:11.0
122,stocktwits,SSTK,0,0,0,0,0,0,3,43494,6/15/16,01:06.3
123,stocktwits,SSTK,0,0.88,-0.88,0,1,0,1,43494,6/11/16,01:10.9
124,stocktwits,SSTK,2.23,0,2.23,1,0,0,1,43494,6/10/16,01:10.8
125,stocktwits,SSTK,1.9,0,1.9,1,0,0,2,43494,6/9/16,01:09.3
126,stocktwits,SSTK,1.9,0,1.9,3,0,0,6,43494,6/8/16,01:43.6
127,stocktwits,SSTK,0,0.01,-0.01,0,1,0,3,43494,6/6/16,01:10.1
128,stocktwits,SSTK,2.25,0,2.25,1,0,0,1,43494,6/5/16,01:26.5
129,stocktwits,SSTK,0,0,0,0,0,0,1,43494,6/3/16,01:07.0
130,stocktwits,SSTK,1.89,0,1.89,1,0,0,1,43494,6/2/16,01:10.1
131,stocktwits,SSTK,0,0,0,0,0,0,1,43494,6/1/16,01:01.3
132,stocktwits,SSTK,0,0,0,0,0,0,1,43494,5/28/16,01:11.5
133,stocktwits,SSTK,0,0,0,0,0,0,1,43494,5/26/16,01:01.2
134,stocktwits,SSTK,0,0,0,0,0,0,1,43494,5/23/16,01:01.8
135,stocktwits,SSTK,0,0,0,0,0,0,2,43494,5/18/16,00:57.8
136,stocktwits,SSTK,0,0.38,-0.38,0,1,0,3,43494,5/13/16,00:59.0
137,stocktwits,SSTK,1.9,0,1.9,1,0,0,7,43494,5/12/16,00:57.2
138,stocktwits,SSTK,0,0,0,0,0,0,5,43494,5/11/16,01:18.5
139,stocktwits,SSTK,0,0,0,0,0,0,1,43494,5/10/16,00:57.5
140,stocktwits,SSTK,0,0,0,0,0,0,1,43494,5/9/16,00:55.9
141,stocktwits,SSTK,0,2.25,-2.25,0,1,0,1,43494,5/8/16,00:57.3
142,stocktwits,SSTK,0,0,0,0,0,0,1,43494,5/7/16,00:56.1
143,stocktwits,SSTK,0,0,0,0,0,0,2,43494,5/5/16,00:58.0
144,stocktwits,SSTK,2.553333,1.813333,0.74,3,3,1,26,43494,5/4/16,00:57.2
145,stocktwits,SSTK,0,0,0,0,0,0,5,43494,5/3/16,00:57.8
146,stocktwits,SSTK,0,0,0,0,0,0,2,43494,5/2/16,00:57.2
147,stocktwits,SSTK,0,0,0,0,0,0,2,43494,4/29/16,00:57.2
148,stocktwits,SSTK,0.22,0,0.22,1,0,0,5,43494,4/28/16,00:57.2
149,stocktwits,SSTK,2.35,0,2.35,1,0,0,1,43494,4/22/16,00:55.9
150,stocktwits,SSTK,0.58,0,0.58,1,0,0,1,43494,4/21/16,00:56.9
151,stocktwits,SSTK,0,0,0,0,0,0,1,43494,4/20/16,00:56.2
152,stocktwits,SSTK,0,0,0,0,0,0,1,43494,4/15/16,00:57.0
153,stocktwits,SSTK,2.1,0,2.1,1,0,0,1,43494,4/13/16,00:57.9
154,stocktwits,SSTK,2.39,0,2.39,1,0,0,1,43494,4/12/16,00:57.1
155,stocktwits,SSTK,0,0,0,0,0,0,2,43494,4/11/16,00:56.1
156,stocktwits,SSTK,1.9,0,1.9,1,0,0,1,43494,4/8/16,00:56.7
157,stocktwits,SSTK,1.7,0,1.7,2,0,0,4,43494,4/7/16,00:54.7
158,stocktwits,SSTK,0,1.895,-1.895,0,2,0,4,43494,4/4/16,00:56.1
159,stocktwits,SSTK,0,2.94,-2.94,0,1,0,1,43494,4/2/16,00:56.9
160,stocktwits,SSTK,0,0,0,0,0,0,1,43494,4/1/16,00:56.4
161,stocktwits,SSTK,0,0,0,0,0,0,1,43494,3/28/16,00:56.8
162,stocktwits,SSTK,1.5,0,1.5,1,0,0,3,43494,3/15/16,00:59.5
163,stocktwits,SSTK,0,0,0,0,0,0,1,43494,3/11/16,01:09.8
164,stocktwits,SSTK,0,0,0,0,0,0,4,43494,3/10/16,00:53.0
165,stocktwits,SSTK,0,0,0,0,0,0,6,43494,3/9/16,01:06.7
166,stocktwits,SSTK,0,0,0,0,0,0,2,43494,3/7/16,00:56.9
167,stocktwits,SSTK,0,0,0,0,0,0,1,43494,3/6/16,00:55.4
168,stocktwits,SSTK,1.13,0,1.13,1,0,0,3,43494,3/4/16,00:56.0
169,stocktwits,SSTK,2.08,0,2.08,1,0,0,3,43494,3/3/16,00:53.9
170,stocktwits,SSTK,1.9,0,1.9,1,0,0,6,43494,3/2/16,01:25.7
171,stocktwits,SSTK,0,0,0,0,0,0,1,43494,2/29/16,00:56.0
172,stocktwits,SSTK,0,0,0,0,0,0,2,43494,2/28/16,00:53.9
173,stocktwits,SSTK,0,0,0,0,0,0,2,43494,2/26/16,00:56.9
174,stocktwits,SSTK,1.41,1.51,-0.1,2,2,1,16,43494,2/25/16,00:55.8
175,stocktwits,SSTK,2.4175,0.986,1.4315,4,5,0.8,32,43494,2/24/16,00:54.9
176,stocktwits,SSTK,0,0,0,0,0,0,4,43494,2/23/16,00:51.6
177,stocktwits,SSTK,2.25,0,2.25,1,0,0,5,43494,2/22/16,00:47.3
178,stocktwits,SSTK,0,0,0,0,0,0,2,43494,2/21/16,00:45.5
179,stocktwits,SSTK,1.9,0,1.9,1,0,0,1,43494,2/19/16,06:19.7
180,stocktwits,SSTK,0,0,0,0,0,0,1,43494,2/18/16 0:00,00:48.5
181,stocktwits,SSTK,2.05,0,2.05,1,0,0,4,43494,2/17/16 0:00,00:48.7
182,stocktwits,SSTK,0,0,0,0,0,0,3,43494,2/16/16 0:00,00:47.7
183,stocktwits,SSTK,0,0,0,0,0,0,1,43494,2/12/16 0:00,00:47.8
184,stocktwits,SSTK,2.11,0,2.11,1,0,0,4,43494,2/11/16 0:00,00:46.2
185,stocktwits,SSTK,0,0,0,0,0,0,1,43494,2/10/16 0:00,00:44.6
186,stocktwits,SSTK,2.39,0,2.39,1,0,0,2,43494,2/9/16 0:00,00:44.3
187,stocktwits,SSTK,1.39,0,1.39,1,0,0,2,43494,2/4/16 0:00,00:47.2
188,stocktwits,SSTK,2.39,0,2.39,1,0,0,1,43494,2/3/16 0:00,00:46.8
189,stocktwits,SSTK,1.22,0,1.22,1,0,0,2,43494,2/1/16 0:00,00:45.8
190,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/29/16 0:00,01:08.6
191,stocktwits,SSTK,2.39,0,2.39,1,0,0,1,43494,1/28/16 0:00,01:00.5
192,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/26/16 0:00,20:29.3
193,stocktwits,SSTK,2.25,0.33,1.92,1,1,1,3,43494,1/25/16 0:00,20:29.1
194,stocktwits,SSTK,2.39,0,2.39,1,0,0,1,43494,1/22/16 0:00,20:33.1
195,stocktwits,SSTK,0,0,0,0,0,0,2,43494,1/21/16 0:00,20:50.5
196,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/15/16 0:00,01:09.6
197,stocktwits,SSTK,0,0,0,0,0,0,2,43494,1/14/16 0:00,00:46.8
198,stocktwits,SSTK,1.45,0,1.45,2,0,0,4,43494,1/13/16 0:00,00:48.6
199,stocktwits,SSTK,2.22,2.8,-0.58,2,1,2,6,43494,1/12/16 5:00,00:00.0
200,stocktwits,SSTK,2.22,2.8,-0.58,2,1,2,6,43494,1/12/16 0:00,00:44.9
201,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/10/16 5:00,00:00.0
202,stocktwits,SSTK,0,2.67,-2.67,0,1,0,2,43494,1/8/16 5:00,00:00.0
203,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/7/16 5:00,00:00.0
204,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/6/16 5:00,00:00.0
205,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/5/16 5:00,00:00.0
206,stocktwits,SSTK,1.8,0,1.8,1,0,0,3,43494,1/4/16 5:00,00:00.0
207,stocktwits,SSTK,0,0,0,0,0,0,1,43494,1/3/16 5:00,00:00.0
208,stocktwits,SSTK,0,1.67,-1.67,0,1,0,2,43494,12/31/15 5:00,00:00.0
209,stocktwits,SSTK,2.29,0,2.29,2,0,0,2,43494,12/30/15 5:00,00:00.0
210,stocktwits,SSTK,0,0,0,0,0,0,2,43494,12/29/15 5:00,00:00.0
211,stocktwits,SSTK,0,0,0,0,0,0,1,43494,12/27/15 5:00,00:00.0
212,stocktwits,SSTK,0,0,0,0,0,0,1,43494,12/25/15 5:00,00:00.0
213,stocktwits,SSTK,2.33,0,2.33,1,0,0,3,43494,12/24/15 5:00,00:00.0
214,stocktwits,SSTK,1.86,0,1.86,3,0,0,4,43494,12/23/15 5:00,00:00.0
215,stocktwits,SSTK,1.7,0,1.7,1,0,0,2,43494,12/22/15 5:00,00:00.0
216,stocktwits,SSTK,0.2,0,0.2,2,0,0,2,43494,12/20/15 5:00,00:00.0
217,stocktwits,SSTK,2.79,0.35,2.44,1,1,1,4,43494,12/18/15 5:00,00:00.0
218,stocktwits,SSTK,2.28,0,2.28,1,0,0,2,43494,12/17/15 5:00,00:00.0
219,stocktwits,SSTK,2.25,0.22,2.03,1,2,0.5,3,43494,12/16/15 5:00,00:00.0
220,stocktwits,SSTK,2.22,0,2.22,1,0,0,3,43494,12/15/15 5:00,00:00.0
221,stocktwits,SSTK,1.22,0,1.22,2,0,0,2,43494,12/14/15 5:00,00:00.0
