,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
132,stocktwits,PVTB,2.386667,0,2.386667,6,0,0,10,20273,1/13/16 0:00,00:48.6
133,stocktwits,PVTB,0,0,0,0,0,0,2,20273,1/8/16 5:00,00:00.0
134,stocktwits,PVTB,0,2.44,-2.44,0,1,0,5,20273,1/5/16 5:00,00:00.0
135,stocktwits,PVTB,0,0,0,0,0,0,1,20273,1/4/16 5:00,00:00.0
136,stocktwits,PVTB,0,0,0,0,0,0,1,20273,12/30/15 5:00,00:00.0
137,stocktwits,PVTB,0,0,0,0,0,0,1,20273,12/29/15 5:00,00:00.0
138,stocktwits,PVTB,0,0,0,0,0,0,3,20273,12/28/15 5:00,00:00.0
139,stocktwits,PVTB,0.17,0,0.17,1,0,0,1,20273,12/19/15 5:00,00:00.0
140,stocktwits,PVTB,0,0,0,0,0,0,1,20273,12/18/15 5:00,00:00.0
141,stocktwits,PVTB,0.17,0,0.17,1,0,0,2,20273,12/17/15 5:00,00:00.0
142,stocktwits,PVTB,0.17,0,0.17,1,0,0,3,20273,12/15/15 5:00,00:00.0
143,stocktwits,PVTB,2.22,0,2.22,1,0,0,1,20273,12/13/15 5:00,00:00.0
144,stocktwits,PVTB,0,0,0,0,0,0,1,20273,12/10/15 5:00,00:00.0
145,stocktwits,PVTB,0,0,0,0,0,0,1,20273,12/9/15 5:00,00:00.0
146,stocktwits,PVTB,2.89,0,2.89,1,0,0,1,20273,11/25/15 5:00,00:00.0
147,stocktwits,PVTB,1.72,0,1.72,3,0,0,4,20273,11/23/15 5:00,00:00.0
148,stocktwits,PVTB,0,0,0,0,0,0,1,20273,11/19/15 5:00,00:00.0
149,stocktwits,PVTB,0,0,0,0,0,0,1,20273,11/15/15 5:00,00:00.0
150,stocktwits,PVTB,0,0,0,0,0,0,2,20273,11/12/15 5:00,00:00.0
151,stocktwits,PVTB,2.89,2.7,0.19,1,1,1,2,20273,11/10/15 5:00,00:00.0
152,stocktwits,PVTB,0,0,0,0,0,0,2,20273,11/9/15 5:00,00:00.0
153,stocktwits,PVTB,1.52,0,1.52,1,0,0,1,20273,11/7/15 5:00,00:00.0
154,stocktwits,PVTB,2.32,0,2.32,2,0,0,2,20273,11/5/15 5:00,00:00.0
155,stocktwits,PVTB,0,0,0,0,0,0,1,20273,11/4/15 5:00,00:00.0
156,stocktwits,PVTB,0,0,0,0,0,0,1,20273,11/2/15 5:00,00:00.0
157,stocktwits,PVTB,0,0,0,0,0,0,5,20273,10/30/15 4:00,00:00.0
158,stocktwits,PVTB,2.89,0,2.89,1,0,0,1,20273,10/24/15 4:00,00:00.0
159,stocktwits,PVTB,0,0,0,0,0,0,3,20273,10/23/15 4:00,00:00.0
160,stocktwits,PVTB,0,0,0,0,0,0,1,20273,10/22/15 4:00,00:00.0
161,stocktwits,PVTB,0,1.19,-1.19,0,1,0,4,20273,10/20/15 4:00,00:00.0
162,stocktwits,PVTB,0,0,0,0,0,0,4,20273,10/19/15 4:00,00:00.0
163,stocktwits,PVTB,0,0,0,0,0,0,6,20273,10/14/15 4:00,00:00.0
164,stocktwits,PVTB,3.22,0,3.22,1,0,0,10,20273,10/13/15 4:00,00:00.0
165,stocktwits,PVTB,0,0,0,0,0,0,5,20273,10/12/15 4:00,00:00.0
