,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
302,stocktwits,XLE,1.01,2.54,-1.53,3,4,0.75,16,19655,1/16/16 0:00,00:56.6
303,stocktwits,XLE,1.57,1.923,-0.353,8,10,0.8,70,19655,1/15/16 0:00,01:09.6
304,stocktwits,XLE,1.52087,1.40375,0.11712,23,16,1.4375,89,19655,1/14/16 0:00,00:46.8
305,stocktwits,XLE,1.625263,1.709231,-0.083968,19,13,1.4615,69,19655,1/13/16 0:00,00:48.6
306,stocktwits,XLE,1.73,1.7,0.03,18,17,1.06,82,19655,1/12/16 5:00,00:00.0
307,stocktwits,XLE,1.729444,1.695294,0.03415,18,17,1.0588,82,19655,1/12/16 0:00,00:44.9
308,stocktwits,XLE,1.81,1.9,-0.09,13,10,1.3,81,19655,1/11/16 5:00,00:00.0
309,stocktwits,XLE,1.74,2.27,-0.53,3,4,0.75,25,19655,1/10/16 5:00,00:00.0
310,stocktwits,XLE,1.19,1.99,-0.8,1,3,0.33,16,19655,1/9/16 5:00,00:00.0
311,stocktwits,XLE,1.48,2.22,-0.74,14,8,1.75,51,19655,1/8/16 5:00,00:00.0
312,stocktwits,XLE,1.12,1.67,-0.55,16,19,0.84,69,19655,1/7/16 5:00,00:00.0
313,stocktwits,XLE,1.49,1.89,-0.4,14,17,0.82,79,19655,1/6/16 5:00,00:00.0
314,stocktwits,XLE,1.75,1.53,0.22,8,3,2.67,39,19655,1/5/16 5:00,00:00.0
315,stocktwits,XLE,1.89,1.12,0.77,17,6,2.83,77,19655,1/4/16 5:00,00:00.0
316,stocktwits,XLE,1.48,0,1.48,7,0,0,35,19655,1/3/16 5:00,00:00.0
317,stocktwits,XLE,1.57,1.44,0.13,2,1,2,11,19655,1/2/16 5:00,00:00.0
318,stocktwits,XLE,2.23,0,2.23,2,0,0,12,19655,1/1/16 5:00,00:00.0
319,stocktwits,XLE,1.94,2.7,-0.76,10,1,10,50,19655,12/31/15 5:00,00:00.0
320,stocktwits,XLE,1.47,1.83,-0.36,6,7,0.86,39,19655,12/30/15 5:00,00:00.0
321,stocktwits,XLE,2.22,1.96,0.26,6,6,1,39,19655,12/29/15 5:00,00:00.0
322,stocktwits,XLE,0.9,2.38,-1.48,9,5,1.8,39,19655,12/28/15 5:00,00:00.0
323,stocktwits,XLE,0,0,0,0,0,0,7,19655,12/27/15 5:00,00:00.0
324,stocktwits,XLE,2.13,0,2.13,6,0,0,10,19655,12/26/15 5:00,00:00.0
325,stocktwits,XLE,0,1.4,-1.4,0,3,0,13,19655,12/25/15 5:00,00:00.0
326,stocktwits,XLE,1.39,3.1,-1.71,6,1,6,28,19655,12/24/15 5:00,00:00.0
327,stocktwits,XLE,1.67,1.97,-0.3,20,11,1.82,74,19655,12/23/15 5:00,00:00.0
328,stocktwits,XLE,1.91,2.38,-0.47,21,4,5.25,67,19655,12/22/15 5:00,00:00.0
329,stocktwits,XLE,1.97,1.91,0.06,17,11,1.55,66,19655,12/21/15 5:00,00:00.0
330,stocktwits,XLE,1.53,1.56,-0.03,3,2,1.5,11,19655,12/20/15 5:00,00:00.0
331,stocktwits,XLE,1.49,0,1.49,4,0,0,14,19655,12/19/15 5:00,00:00.0
332,stocktwits,XLE,1.93,2.23,-0.3,4,6,0.67,45,19655,12/18/15 5:00,00:00.0
333,stocktwits,XLE,1.61,2.17,-0.56,9,6,1.5,53,19655,12/17/15 5:00,00:00.0
334,stocktwits,XLE,1.37,1.16,0.21,11,3,3.67,40,19655,12/16/15 5:00,00:00.0
335,stocktwits,XLE,1.78,1.98,-0.2,9,7,1.29,45,19655,12/15/15 5:00,00:00.0
336,stocktwits,XLE,2.16,1.36,0.8,13,9,1.44,51,19655,12/14/15 5:00,00:00.0
337,stocktwits,XLE,1.9,0.8,1.1,5,1,5,20,19655,12/13/15 5:00,00:00.0
338,stocktwits,XLE,2.18,1.83,0.35,2,1,2,16,19655,12/12/15 5:00,00:00.0
339,stocktwits,XLE,1.96,1.76,0.2,9,9,1,64,19655,12/11/15 5:00,00:00.0
340,stocktwits,XLE,1.52,1.89,-0.37,17,6,2.83,55,19655,12/10/15 5:00,00:00.0
341,stocktwits,XLE,1.9,2.08,-0.18,17,8,2.13,70,19655,12/9/15 5:00,00:00.0
342,stocktwits,XLE,1.69,1.4,0.29,14,15,0.93,93,19655,12/8/15 5:00,00:00.0
343,stocktwits,XLE,1.39,2.21,-0.82,14,16,0.88,86,19655,12/7/15 5:00,00:00.0
344,stocktwits,XLE,2,1.73,0.27,1,2,0.5,13,19655,12/6/15 5:00,00:00.0
345,stocktwits,XLE,1.76,0,1.76,5,0,0,13,19655,12/5/15 5:00,00:00.0
346,stocktwits,XLE,1.96,1.96,0,5,3,1.67,35,19655,12/4/15 5:00,00:00.0
347,stocktwits,XLE,1.76,1.36,0.4,9,2,4.5,35,19655,12/3/15 5:00,00:00.0
348,stocktwits,XLE,1.64,1.74,-0.1,13,15,0.87,76,19655,12/2/15 5:00,00:00.0
349,stocktwits,XLE,1.41,2,-0.59,11,1,11,28,19655,12/1/15 5:00,00:00.0
350,stocktwits,XLE,1.44,2.01,-0.57,4,2,2,19,19655,11/30/15 5:00,00:00.0
351,stocktwits,XLE,2.2,2.44,-0.24,1,1,1,8,19655,11/29/15 5:00,00:00.0
352,stocktwits,XLE,2.12,0,2.12,2,0,0,10,19655,11/28/15 5:00,00:00.0
353,stocktwits,XLE,0,2.89,-2.89,0,1,0,11,19655,11/27/15 5:00,00:00.0
354,stocktwits,XLE,1.21,1.21,0,3,6,0.5,31,19655,11/25/15 5:00,00:00.0
355,stocktwits,XLE,1.7,1.9,-0.2,10,5,2,50,19655,11/24/15 5:00,00:00.0
356,stocktwits,XLE,1.7,2.2,-0.5,11,6,1.83,46,19655,11/23/15 5:00,00:00.0
357,stocktwits,XLE,0,2.01,-2.01,0,3,0,14,19655,11/22/15 5:00,00:00.0
358,stocktwits,XLE,1.25,1.11,0.14,2,2,1,12,19655,11/21/15 5:00,00:00.0
359,stocktwits,XLE,2.62,1.92,0.7,4,9,0.44,28,19655,11/20/15 5:00,00:00.0
360,stocktwits,XLE,1.86,2.15,-0.29,6,7,0.86,36,19655,11/19/15 5:00,11/20/15 5:00
361,stocktwits,XLE,1.85,0,1.85,10,0,0,40,19655,11/18/15 5:00,11/19/15 5:00
362,stocktwits,XLE,2,1.76,0.24,14,5,2.8,55,19655,11/17/15 5:00,11/18/15 5:00
363,stocktwits,XLE,2.16,1.73,0.43,16,8,2,56,19655,11/16/15 5:00,11/17/15 5:00
364,stocktwits,XLE,1.83,0,1.83,3,0,0,16,19655,11/15/15 5:00,11/16/15 5:00
365,stocktwits,XLE,0,0,0,0,0,0,7,19655,11/14/15 5:00,11/15/15 5:00
366,stocktwits,XLE,1.4,1.73,-0.33,10,9,1.11,36,19655,11/13/15 5:00,11/14/15 5:00
367,stocktwits,XLE,1.09,1.35,-0.26,7,6,1.17,43,19655,11/12/15 5:00,11/13/15 5:00
