,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
98,stocktwits,XLB,2.655,0,2.655,4,0,0,4,19654,8/6/16,01:21.7
99,stocktwits,XLB,0,2,-2,0,1,0,2,19654,8/5/16,01:23.1
100,stocktwits,XLB,2,0,2,1,0,0,6,19654,8/4/16,01:23.1
101,stocktwits,XLB,0,0,0,0,0,0,2,19654,8/3/16,01:23.3
102,stocktwits,XLB,1.78,0,1.78,1,0,0,3,19654,8/2/16,01:23.6
103,stocktwits,XLB,1.8,0,1.8,1,0,0,6,19654,8/1/16,01:22.6
104,stocktwits,XLB,2.11,0,2.11,1,0,0,4,19654,7/31/16,01:18.1
105,stocktwits,XLB,1,0,1,1,0,0,5,19654,7/30/16,01:22.8
106,stocktwits,XLB,0,1.67,-1.67,0,1,0,6,19654,7/29/16,01:22.4
107,stocktwits,XLB,2.45,0,2.45,1,0,0,6,19654,7/28/16,01:22.2
108,stocktwits,XLB,0,0,0,0,0,0,8,19654,7/27/16,01:24.1
109,stocktwits,XLB,2.3,0,2.3,3,0,0,9,19654,7/26/16,01:24.3
110,stocktwits,XLB,2.35,0,2.35,1,0,0,6,19654,7/25/16,01:22.6
111,stocktwits,XLB,0,0,0,0,0,0,2,19654,7/24/16,01:18.0
112,stocktwits,XLB,0,0,0,0,0,0,2,19654,7/23/16,01:17.8
113,stocktwits,XLB,0,0.88,-0.88,0,1,0,4,19654,7/22/16,01:28.3
114,stocktwits,XLB,0,0.87,-0.87,0,2,0,11,19654,7/21/16,01:29.1
115,stocktwits,XLB,1.756667,0,1.756667,3,0,0,6,19654,7/20/16,01:27.3
116,stocktwits,XLB,0,0.32,-0.32,0,1,0,5,19654,7/19/16,01:26.6
117,stocktwits,XLB,2.69,0,2.69,2,0,0,7,19654,7/18/16,01:27.2
118,stocktwits,XLB,2.88,0,2.88,1,0,0,5,19654,7/17/16,01:03.9
119,stocktwits,XLB,2.89,0,2.89,1,0,0,4,19654,7/16/16,01:16.2
120,stocktwits,XLB,2.186667,1.5,0.686667,3,1,3,9,19654,7/15/16,01:29.5
121,stocktwits,XLB,1.92,0,1.92,3,0,0,8,19654,7/14/16,01:28.1
122,stocktwits,XLB,1.9525,0,1.9525,4,0,0,8,19654,7/13/16,01:25.8
123,stocktwits,XLB,2.226667,2,0.226667,6,1,6,12,19654,7/12/16,01:30.0
124,stocktwits,XLB,1.9,0,1.9,1,0,0,7,19654,7/11/16,01:27.3
125,stocktwits,XLB,2.28,0,2.28,1,0,0,4,19654,7/10/16,01:28.4
126,stocktwits,XLB,0,0,0,0,0,0,5,19654,7/9/16,01:27.5
127,stocktwits,XLB,1.86,0,1.86,2,0,0,9,19654,7/8/16,01:28.8
128,stocktwits,XLB,0,2,-2,0,1,0,6,19654,7/7/16,01:29.6
129,stocktwits,XLB,1.46,0,1.46,2,0,0,5,19654,7/6/16,01:26.5
130,stocktwits,XLB,2.62,2.8,-0.18,2,1,2,11,19654,7/5/16,01:29.5
131,stocktwits,XLB,0,2,-2,0,1,0,2,19654,7/4/16,01:28.4
132,stocktwits,XLB,0,0,0,0,0,0,5,19654,7/3/16,01:27.8
133,stocktwits,XLB,0,0.94,-0.94,0,1,0,10,19654,7/2/16,01:30.1
134,stocktwits,XLB,0.14,0,0.14,1,0,0,9,19654,7/1/16,01:29.6
135,stocktwits,XLB,0,1.89,-1.89,0,1,0,2,19654,6/30/16,01:29.3
136,stocktwits,XLB,2,0,2,1,0,0,8,19654,6/29/16,01:29.7
