,source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date,timestamp
101,stocktwits,XLI,0,0,0,0,0,0,1,19657,8/3/16,01:23.3
102,stocktwits,XLI,0,2,-2,0,1,0,4,19657,8/2/16,01:23.6
103,stocktwits,XLI,1.95,0,1.95,2,0,0,6,19657,8/1/16,01:22.6
104,stocktwits,XLI,2.123333,0,2.123333,3,0,0,12,19657,7/31/16,01:18.1
105,stocktwits,XLI,0,2.78,-2.78,0,1,0,3,19657,7/30/16,01:22.8
106,stocktwits,XLI,3,0,3,1,0,0,6,19657,7/29/16,01:22.4
107,stocktwits,XLI,3,0,3,1,0,0,4,19657,7/28/16,01:22.2
108,stocktwits,XLI,3,0,3,1,0,0,2,19657,7/27/16,01:24.1
109,stocktwits,XLI,2.596667,0,2.596667,3,0,0,8,19657,7/26/16,01:24.3
110,stocktwits,XLI,1.686667,0,1.686667,3,0,0,6,19657,7/25/16,01:22.6
111,stocktwits,XLI,0,0,0,0,0,0,2,19657,7/24/16,01:18.0
112,stocktwits,XLI,0,0,0,0,0,0,2,19657,7/23/16,01:17.8
113,stocktwits,XLI,0,0,0,0,0,0,5,19657,7/22/16,01:28.3
114,stocktwits,XLI,0,0,0,0,0,0,6,19657,7/21/16,01:29.1
115,stocktwits,XLI,2.883333,0,2.883333,3,0,0,9,19657,7/20/16,01:27.3
116,stocktwits,XLI,3,0,3,1,0,0,6,19657,7/19/16,01:26.6
117,stocktwits,XLI,3,0,3,1,0,0,5,19657,7/18/16,01:27.2
118,stocktwits,XLI,1.655,0,1.655,2,0,0,5,19657,7/17/16,01:03.9
119,stocktwits,XLI,1.03,0,1.03,1,0,0,3,19657,7/16/16,01:16.2
120,stocktwits,XLI,3,0,3,2,0,0,6,19657,7/15/16,01:29.5
121,stocktwits,XLI,3,0,3,1,0,0,6,19657,7/14/16,01:28.1
122,stocktwits,XLI,2.238571,0,2.238571,7,0,0,9,19657,7/13/16,01:25.8
123,stocktwits,XLI,2.114286,0,2.114286,7,0,0,9,19657,7/12/16,01:30.0
124,stocktwits,XLI,2.303333,0,2.303333,3,0,0,7,19657,7/11/16,01:27.3
125,stocktwits,XLI,2.58,0,2.58,1,0,0,5,19657,7/10/16,01:28.4
126,stocktwits,XLI,0,0,0,0,0,0,3,19657,7/9/16,01:27.5
127,stocktwits,XLI,1.75,0,1.75,2,0,0,5,19657,7/8/16,01:28.8
