date,Price,7,50,200,750g,50200g,7200g,750d,50200d,7200d,total_scanned_messages,bull_bear_msg_ratio,bull_minus_bear,Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - DIVERGENCE","MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL",Williams %R [14]
2015-12-08 09:30:00,24.28,24.57299950000006,24.340570385714287,24.2432960471014,41.0,2.0,11.0,75.0,64.0,13.5,22,1.0,0.85,-24.0,-0.00034989010907540355,-0.042216619350699994,0.0940282203342,0.136244839685,-78.30860534124623
2015-12-09 09:30:00,24.129998999999998,24.437999400000066,24.35928468571429,24.240648761732803,42.0,3.0,12.0,76.0,65.0,14.5,28,1.67,0.72,-24.0,-0.08128802122569831,-0.06638977864,0.0532576163849,0.11964739502499999,-86.91448958453199
2015-12-10 09:30:00,23.949998,24.306999200000067,24.366998942857148,24.238601086021447,43.0,4.0,13.0,0.0,66.0,15.5,30,2.5,-0.11,-24.0,-0.07684057650942834,-0.07811135921199999,0.022008196009999998,0.100119555222,-85.03855449418816
2015-12-11 09:30:00,23.619999,24.22399900000007,24.37485607142858,24.235479359430556,44.0,5.0,14.0,1.0,67.0,0.0,24,0.75,-0.24,-96.0,-0.04858275139986454,-0.109743385688,-0.0370596768879,0.0726837088,-91.71699741156175
2015-12-12 09:30:00,,,,,,,,,,,12,1.0,-0.19,,,,,,
2015-12-13 09:30:00,,,,,,,,,,,16,5.0,0.84,,,,,,
2015-12-14 09:30:00,23.469998,23.962998700000067,24.36333223188407,24.22086223381289,45.0,6.0,15.0,2.0,68.0,1.0,19,2.0,0.34,-32.0,0.001721250474280033,-0.12188844379699999,-0.0796768459459,0.04221159785080001,-84.34464205649365
2015-12-15 09:30:00,23.739998,23.803998300000067,24.345284585714296,24.212229133093466,46.0,7.0,16.0,3.0,69.0,2.0,40,10.0,0.86,-32.0,-0.011393842690468477,-0.0949950037146,-0.0765321567925,0.018462846922200002,-50.971454192198344
2015-12-16 09:30:00,24.27,23.79899860000007,24.350427457142874,24.21046487455192,47.0,8.0,17.0,4.0,70.0,3.0,62,3.0,0.23,-32.0,0.08153148648951644,-0.053116189537300004,-0.0479323899995,0.00518379953783,-27.3053355253326
2015-12-17 09:30:00,24.53,23.904998800000065,24.366427471428587,24.21241885409248,48.0,9.0,18.0,5.0,71.0,4.0,16,0.5,0.32,-31.999999999999996,-0.045338529114672586,-0.0422671614804,-0.04765015231269999,-0.00538299083226,-48.542818711702225
2015-12-18 09:30:00,23.769998,23.930998800000065,24.351427485714296,24.20858048581555,49.0,10.0,19.0,6.0,72.0,5.0,33,1.0,-0.54,-32.0,-0.15698674539436008,-0.0741414420661,-0.09805979341489998,-0.023918351348799997,-96.48034673441934
2015-12-19 09:30:00,,,,,,,,,,,4,0.0,0.0,,,,,,
2015-12-20 09:30:00,,,,,,,,,,,8,0.0,1.51,,,,,,
2015-12-21 09:30:00,23.489998,23.917998900000068,24.32623079710146,24.191761517985558,50.0,11.0,20.0,7.0,73.0,6.0,21,2.0,-2.35,-32.0,-0.13024065916730468,-0.0781001898453,-0.12154358865499999,-0.043443398810099995,-82.52876998953803
2015-12-22 09:30:00,23.669999,23.91399900000007,24.308141757142874,24.183560075539518,51.0,12.0,21.0,8.0,74.0,7.0,17,2.0,1.17,-32.0,-0.07292205263916701,-0.064687033555,-0.12430219075400001,-0.0596151571989,-67.80864679257054
2015-12-23 09:30:00,23.899998999999998,23.846998700000068,24.291570314285728,24.17881612186375,52.0,13.0,22.0,9.0,75.0,8.0,12,0.0,1.95,-32.0,-0.06282753678557353,-0.037833289098199996,-0.106906768572,-0.06907347947339999,-50.062431715311384
2015-12-24 09:30:00,24.06,23.758998900000066,24.279998942857148,24.17786369395013,53.0,14.0,23.0,10.0,76.0,9.0,8,3.0,-0.43,-32.0,-0.07140658493085368,-0.019429096978,-0.09335985069589998,-0.07393075371789999,-49.74210186976148
2015-12-25 09:30:00,,,,,,,,,,,3,0.0,1.36,,,,,,
