date,Price,7,50,200,750g,50200g,7200g,750d,50200d,7200d,total_scanned_messages,bull_bear_msg_ratio,bull_minus_bear,Aroon Oscillator [25],CMF [20],"MACD (12,26,9) - DIVERGENCE","MACD (12,26,9) - MACD","MACD (12,26,9) - SIGNAL",Williams %R [14]
2016-07-18 09:30:00,55.700001,55.6410009000002,54.19328370149255,52.25220590073525,33.0,174.5,117.0,39.5,214.0,125.0,8,2.0,2.295,48.0,0.05019200604171206,0.0635906194489,0.594132820343,0.5305422008940001,-11.949685534591275
2016-07-19 09:30:00,55.48,55.62200060000021,54.23289865217392,52.28289378021972,34.0,175.5,118.0,40.5,215.0,126.0,3,0.0,0.0,48.0,0.08688857471129867,0.0358861290716,0.575399862234,0.539513733162,-16.21621621621626
2016-07-20 09:30:00,55.59,55.65400010000021,54.288285757142866,52.306981818181775,35.0,176.5,119.0,41.5,216.0,127.0,5,0.0,0.0,48.0,0.07438255330845345,-0.00104189544134,0.538211363861,0.5392532593020001,-30.69306930693087
2016-07-21 09:30:00,55.32,55.58700040000021,54.36485720000001,52.32902527797829,36.0,177.5,120.0,42.5,217.0,128.0,8,0.0,1.373333,48.0,0.09227421069393313,-0.0392601431521,0.490178080362,0.529438223514,-64.99999999999993
2016-07-22 09:30:00,55.349998,55.50200010000022,54.42628575714286,52.35935251798556,37.0,178.5,121.0,43.5,218.0,129.0,2,0.0,-2.53,48.0,0.09969543885084887,-0.0493907134588,0.467699831691,0.517090545149,-43.33333333333349
2016-07-23 09:30:00,,,,,,,,,,,3,0.0,1.33,,,,,,
2016-07-24 09:30:00,,,,,,,,,,,3,0.0,1.33,,,,,,
2016-07-25 09:30:00,55.450001,55.45700000000022,54.50275365217392,52.43704382116783,38.0,179.5,122.0,44.5,219.0,130.0,7,0.0,1.85,48.0,0.16839091189696548,-0.061694491476699996,0.439972430803,0.50166692228,-52.33712326294923
2016-07-26 09:30:00,55.369999,55.42599990000021,54.54071425714289,52.47970803649631,39.0,180.5,123.0,45.5,220.0,131.0,13,1.5,-0.318333,48.0,0.09394285056831804,-0.0981873309982,0.37893275853200004,0.47712008953100005,-96.19047619047629
2016-07-27 09:30:00,54.939999,55.3019998000002,54.57885708571429,52.51043635999995,40.0,181.5,124.0,46.5,221.0,132.0,13,0.2,-0.14,48.0,0.003941087388950132,-0.172593490801,0.26137822602899996,0.43397171682999997,-92.19143576826193
2016-07-28 09:30:00,54.509997999999996,55.09999930000022,54.60157132857145,52.523718397111864,41.0,182.5,125.0,47.5,222.0,133.0,11,4.0,-0.24,48.0,-0.00937132378791683,-0.198822392282,0.18544372647799998,0.38426611876,-79.89949748743727
2016-07-29 09:30:00,54.5,54.93399930000021,54.61971418571432,52.549208618704995,42.0,183.5,126.0,48.5,223.0,134.0,8,2.0,1.0,48.00000000000001,-0.07586804355311856,-0.191112072874,0.145376027667,0.336488100541,-66.33165829145723
2016-07-30 09:30:00,,,,,,,,,,,4,1.0,-0.87,,,,,,
2016-07-31 09:30:00,,,,,,,,,,,4,0.0,2.11,,,,,,
2016-08-01 09:30:00,54.66,54.77499930000022,54.64782598550727,52.63284670437951,43.0,184.5,127.0,49.5,224.0,135.0,8,0.0,2.01,48.0,0.006952236080625448,-0.17549962133900002,0.11711357386700001,0.292613195206,-63.31658291457306
2016-08-02 09:30:00,54.779999,54.64799920000022,54.658714128571454,52.677481722627675,44.0,185.5,128.0,0.0,225.0,136.0,2,0.0,0.0,44.0,0.0065007880080001565,-0.164287170781,0.08725423172969998,0.251541402511,-67.33668341708552
2016-08-03 09:30:00,54.77,54.59799950000022,54.68885698571431,52.708290883636316,45.0,186.5,129.0,1.0,226.0,137.0,6,0.0,-2.23,40.0,-0.0714028981870276,-0.170085773126,0.0389341861036,0.20901995923,-81.8181818181817
2016-08-04 09:30:00,54.470001,54.61300000000023,54.70428558571431,52.72068590252703,46.0,187.5,130.0,2.0,227.0,138.0,6,0.0,2.06,36.0,-0.04115938314129018,-0.159051522869,0.010205555643200002,0.169257078512,-72.51461988304102
2016-08-05 09:30:00,54.720001,54.64200010000023,54.731857014285744,52.73422937634403,47.0,188.5,131.0,3.0,228.0,139.0,6,1.0,0.46,-40.0,-0.10405187673898604,-0.139597219661,-0.00523944606388,0.134357773597,-65.5384615384614
2016-08-06 09:30:00,,,,,,,,,,,1,0.0,3.0,,,,,,
2016-08-07 09:30:00,,,,,,,,,,,2,0.0,0.0,,,,,,
2016-08-08 09:30:00,54.82,54.64700000000024,54.77608682608699,52.82489127898546,48.0,189.5,132.0,4.0,229.0,140.0,2,0.0,0.0,-40.0,-0.12539850387454346,-0.125139696379,-0.022066846876400002,0.103072849502,-69.23076923076923
2016-08-09 09:30:00,54.529999,54.59900010000024,54.78285697142861,52.86688403623183,49.0,190.5,133.0,5.0,230.0,141.0,5,0.0,2.33,-40.0,-0.06903909606447245,-0.09960866385160001,-0.021437980312099997,0.0781706835395,-55.62913907284751
2016-08-10 09:30:00,54.849998,54.609000000000236,54.81428555714289,52.8935739783393,50.0,191.5,134.0,6.0,231.0,142.0,9,1.0,0.09,-40.0,-0.10014536712282156,-0.06633379096400001,-0.0047465551655900004,0.061587235798500006,-42.384105960265
2016-08-11 09:30:00,55.18,54.73200000000024,54.849285628571465,52.90896055197128,51.0,192.5,135.0,7.0,232.0,143.0,10,2.0,0.915,-40.0,-0.0982977733716021,-0.042561897418599996,0.00838486402517,0.050946761443800004,-42.384105960265
2016-08-12 09:30:00,55.0,54.800000100000226,54.878857071428605,52.93932140714281,52.0,193.5,136.0,8.0,233.0,144.0,11,0.0,2.2,-40.00000000000001,-0.05954498322082055,-0.013770085863399999,0.0337341541145,0.0475042399779,-29.801324503311008
2016-08-13 09:30:00,,,,,,,,,,,2,0.0,0.0,,,,,,
2016-08-14 09:30:00,,,,,,,,,,,5,0.0,2.5,,,,,,
2016-08-15 09:30:00,55.16,54.88400010000023,54.94753617391307,53.03648550724633,53.0,194.5,137.0,9.0,234.0,145.0,6,0.0,2.75,-40.0,-0.10103676211669338,-0.00436964553836,0.042042183054999994,0.0464118285934,-24.590163934426023
2016-08-16 09:30:00,54.869999,54.96000030000024,54.973999942857176,53.07264492753618,54.0,195.5,138.0,10.0,235.0,146.0,10,0.5,-0.08,-40.0,-0.15746145815934826,-0.0139879347181,0.0289269101958,0.0429148449138,-44.26229508196718
2016-08-17 09:30:00,54.689999,54.94500020000023,55.01642847142861,53.09274368231042,55.0,196.5,139.0,11.0,236.0,147.0,18,1.3333,-0.149167,-40.0,-0.0891706618591955,-0.0101018182635,0.030287572084400003,0.040389390348,-38.23529411764699
2016-08-18 09:30:00,54.950001,54.918000200000236,55.05771424285717,53.10573477419349,56.0,197.5,140.0,12.0,237.0,148.0,3,0.0,2.92,-36.0,-0.0897080716063818,0.00462061201267,0.0461651553638,0.0415445433511,-19.60784313725512
2016-08-19 09:30:00,54.98,54.93099990000023,55.087428557142886,53.12814285357138,57.0,198.5,141.0,13.0,238.0,149.0,7,0.0,1.37,-32.0,-0.12581785316344313,0.00493107600414,0.04770838835630001,0.0427773123522,-32.352941176470324
2016-08-20 09:30:00,,,,,,,,,,,2,0.0,0.0,,,,,,
2016-08-21 09:30:00,,,,,,,,,,,3,0.0,0.0,,,,,,
2016-08-22 09:30:00,54.919998,54.88999950000023,55.08217382608698,53.20057969202893,58.0,199.5,142.0,14.0,239.0,150.0,6,1.0,0.35,-24.0,-0.11104793928347567,0.00958259418111,0.054755555078499996,0.0451729608974,-24.50980392156855
2016-08-23 09:30:00,55.029999,54.91099940000023,55.08028159154932,53.238695637681104,59.0,200.5,143.0,15.0,240.0,151.0,10,0.0,2.195,-24.000000000000004,-0.08785995235977277,0.00456396395641,0.05087791584290001,0.0463139518865,-39.13043478260856
2016-08-24 09:30:00,54.869999,54.94699940000023,55.07833320833336,53.263573981949406,60.0,201.5,144.0,16.0,241.0,152.0,6,0.0,-2.34,-8.0,-0.01350651014726682,-0.004986691975970001,0.0400805869166,0.0450672788925,-50.56179775280928
